timestamp,container,cpu_perc,mem_mib
1769577740.9779854,bob,0.91,52.2
1769577740.9779854,carol,2.88,52.92
1769577740.9779854,dave,1.48,51.73
1769577740.9779854,orchestrator,0.00,17.54
1769577744.0507708,alice,2.38,53.17
1769577744.0507708,bob,1.02,51.96
1769577744.0507708,carol,2.62,52.93
1769577744.0507708,dave,1.33,51.74
1769577744.0507708,orchestrator,0.00,17.54
1769577747.127381,alice,2.16,53.19
1769577747.127381,bob,0.83,52.21
1769577747.127381,carol,2.20,52.96
1769577747.127381,dave,0.89,51.48
1769577747.127381,orchestrator,0.00,17.54
1769577750.200209,alice,4.72,53.21
1769577750.200209,bob,2.58,52.21
1769577750.200209,carol,3.00,53.23
1769577750.200209,dave,1.54,51.73
1769577750.200209,orchestrator,1.30,17.81
1769577753.2754464,alice,2.17,53.23
1769577753.2754464,bob,0.87,52.21
1769577753.2754464,carol,4.26,53
1769577753.2754464,dave,2.19,51.51
1769577753.2754464,orchestrator,0.47,17.54
1769577756.3500216,alice,2.22,53.23
1769577756.3500216,bob,1.32,51.97
1769577756.3500216,carol,3.31,53
1769577756.3500216,dave,1.98,51.56
1769577756.3500216,orchestrator,0.02,17.54
1769577759.4224458,alice,2.75,53.22
1769577759.4224458,bob,1.52,52.23
1769577759.4224458,carol,2.35,53.08
1769577759.4224458,dave,1.00,51.75
1769577759.4224458,orchestrator,0.00,17.54
1769577763.6690168,alice,2.27,53.24
1769577763.6690168,bob,0.89,51.97
1769577763.6690168,carol,2.35,53.02
1769577763.6690168,dave,0.99,51.51
1769577763.6690168,orchestrator,0.00,17.54
1769577766.744314,alice,2.54,53.26
1769577766.744314,bob,1.10,51.98
1769577766.744314,carol,2.35,53.28
1769577766.744314,dave,0.99,51.78
1769577766.744314,orchestrator,0.00,17.54
1769577769.81966,alice,3.28,53.29
1769577769.81966,bob,2.01,51.99
1769577769.81966,carol,2.98,53.54
1769577769.81966,dave,1.46,51.77
1769577769.81966,orchestrator,2.07,17.55
1769577772.896705,alice,3.31,53.55
1769577772.896705,bob,1.97,52.02
1769577772.896705,carol,3.15,53.07
1769577772.896705,dave,2.18,51.78
1769577772.896705,orchestrator,1.34,17.54
1769577775.9735036,alice,3.85,53.58
1769577775.9735036,bob,0.99,52.27
1769577775.9735036,carol,2.66,53.08
1769577775.9735036,dave,1.35,51.54
1769577775.9735036,orchestrator,0.02,17.54
1769577779.050124,alice,2.23,53.58
1769577779.050124,bob,0.89,52.08
1769577779.050124,carol,2.50,53.33
1769577779.050124,dave,1.01,51.8
1769577779.050124,orchestrator,0.00,17.54
1769577782.1182857,alice,2.19,53.34
1769577782.1182857,bob,0.91,52.04
1769577782.1182857,carol,2.48,53.1
1769577782.1182857,dave,1.56,51.57
1769577782.1182857,orchestrator,0.00,17.54
1769577785.1920373,alice,2.81,53.34
1769577785.1920373,bob,1.31,52.04
1769577785.1920373,carol,3.53,53.39
1769577785.1920373,dave,1.42,51.8
1769577785.1920373,orchestrator,0.00,17.54
1769577788.2651446,alice,2.19,53.59
1769577788.2651446,bob,0.86,52.3
1769577788.2651446,carol,2.51,53.37
1769577788.2651446,dave,1.16,52.05
1769577788.2651446,orchestrator,1.68,17.55
1769577791.3396678,alice,2.34,53.37
1769577791.3396678,bob,1.04,52.09
1769577791.3396678,carol,2.53,53.16
1769577791.3396678,dave,1.14,51.82
1769577791.3396678,orchestrator,1.76,17.55
1769577794.4122531,alice,2.66,53.39
1769577794.4122531,bob,1.34,52.31
1769577794.4122531,carol,2.72,53.64
1769577794.4122531,dave,1.08,51.57
1769577794.4122531,orchestrator,0.00,17.54
1769577798.6294863,alice,2.37,53.39
1769577798.6294863,bob,0.87,52.07
1769577798.6294863,carol,2.73,53.42
1769577798.6294863,dave,1.39,51.58
1769577798.6294863,orchestrator,0.00,17.54
1769577801.7029512,alice,2.81,53.66
1769577801.7029512,bob,0.99,52.09
1769577801.7029512,carol,2.58,53.53
1769577801.7029512,dave,1.15,51.66
1769577801.7029512,orchestrator,0.00,17.54
1769577804.7792451,alice,2.22,53.43
1769577804.7792451,bob,0.85,52.08
1769577804.7792451,carol,3.35,53.2
1769577804.7792451,dave,2.08,51.82
1769577804.7792451,orchestrator,0.00,17.54
1769577807.8539336,alice,2.33,53.43
1769577807.8539336,bob,1.18,52.08
1769577807.8539336,carol,2.73,53.72
1769577807.8539336,dave,1.31,51.59
1769577807.8539336,orchestrator,0.41,17.54
1769577810.9304633,alice,2.21,53.71
1769577810.9304633,bob,0.87,52.33
1769577810.9304633,carol,2.87,53.49
1769577810.9304633,dave,1.60,51.61
1769577810.9304633,orchestrator,1.30,17.55
1769577814.0039093,alice,2.22,53.46
1769577814.0039093,bob,1.35,52.1
1769577814.0039093,carol,2.25,53.49
1769577814.0039093,dave,0.92,51.6
1769577814.0039093,orchestrator,0.00,17.54
1769577817.077053,alice,2.78,53.48
1769577817.077053,bob,1.41,52.1
1769577817.077053,carol,2.15,53.24
1769577817.077053,dave,0.85,51.61
1769577817.077053,orchestrator,0.00,17.54
1769577820.1553109,alice,3.23,53.48
1769577820.1553109,bob,1.97,52.59
1769577820.1553109,carol,2.20,53.25
1769577820.1553109,dave,0.90,51.84
1769577820.1553109,orchestrator,0.00,17.54
1769577823.2300904,alice,3.26,53.96
1769577823.2300904,bob,1.39,52.11
1769577823.2300904,carol,2.26,53.33
1769577823.2300904,dave,0.89,51.61
1769577823.2300904,orchestrator,0.00,17.54
1769577826.3031454,alice,3.63,53.81
1769577826.3031454,bob,1.12,52.61
1769577826.3031454,carol,2.20,53.52
1769577826.3031454,dave,0.90,51.86
1769577826.3031454,orchestrator,0.43,17.54
1769577830.520249,alice,2.38,53.76
1769577830.520249,bob,1.00,52.37
1769577830.520249,carol,2.21,53.29
1769577830.520249,dave,2.44,51.65
1769577830.520249,orchestrator,0.41,17.54
1769577833.5967758,alice,2.78,53.55
1769577833.5967758,bob,1.55,52.29
1769577833.5967758,carol,2.47,53.34
1769577833.5967758,dave,1.13,51.9
1769577833.5967758,orchestrator,0.00,17.54
1769577836.6708915,alice,2.41,53.55
1769577836.6708915,bob,0.89,52.37
1769577836.6708915,carol,2.64,53.81
1769577836.6708915,dave,1.39,51.66
1769577836.6708915,orchestrator,0.00,17.54
1769577839.7429693,alice,5.44,53.57
1769577839.7429693,bob,0.88,52.11
1769577839.7429693,carol,6.36,53.58
1769577839.7429693,dave,1.10,51.65
1769577839.7429693,orchestrator,0.00,17.54
1769577842.816926,alice,2.31,52.44
1769577842.816926,bob,1.97,52.16
1769577842.816926,carol,0.88,52.3
1769577842.816926,dave,0.78,51.77
1769577842.816926,orchestrator,2.67,17.54
1769577845.9009326,alice,0.55,52.74
1769577845.9009326,bob,0.44,52.13
1769577845.9009326,carol,0.89,52.13
1769577845.9009326,dave,0.02,51.77
1769577845.9009326,orchestrator,0.47,17.54
1769577848.9773188,alice,1.76,52.75
1769577848.9773188,bob,0.30,53.11
1769577848.9773188,carol,12.42,53.72
1769577848.9773188,dave,0.46,52.04
1769577848.9773188,orchestrator,0.47,17.54
1769577852.055757,alice,0.67,54.01
1769577852.055757,bob,1.08,52.44
1769577852.055757,carol,0.58,53.82
1769577852.055757,dave,1.02,51.86
1769577852.055757,orchestrator,0.00,17.54
1769577855.1336005,alice,0.37,54.19
1769577855.1336005,bob,0.81,52.41
1769577855.1336005,carol,0.56,53.57
1769577855.1336005,dave,1.23,52
1769577855.1336005,orchestrator,0.00,17.54
1769577858.21172,alice,0.56,54.48
1769577858.21172,bob,0.84,52.42
1769577858.21172,carol,0.54,53.87
1769577858.21172,dave,0.90,51.88
1769577858.21172,orchestrator,0.00,17.54
1769577861.29129,alice,1.60,52.32
1769577861.29129,bob,1.44,52.29
1769577861.29129,carol,0.63,52.19
1769577861.29129,dave,0.58,51.73
1769577861.29129,orchestrator,1.76,17.59
1769577865.5155275,alice,0.01,52.33
1769577865.5155275,bob,0.01,52.29
1769577865.5155275,carol,2.37,53.18
1769577865.5155275,dave,1.71,52.42
1769577865.5155275,orchestrator,0.44,17.54
1769577868.598086,alice,0.34,52.38
1769577868.598086,bob,0.28,52.32
1769577868.598086,carol,0.33,52.45
1769577868.598086,dave,0.16,52.22
1769577868.598086,orchestrator,0.02,17.54
1769577871.6773047,alice,0.03,52.32
1769577871.6773047,bob,0.01,52.66
1769577871.6773047,carol,0.64,52.2
1769577871.6773047,dave,0.01,51.74
1769577871.6773047,orchestrator,0.00,17.54
1769577874.7519584,alice,6.05,53.68
1769577874.7519584,bob,1.69,52.57
1769577874.7519584,carol,0.74,53.64
1769577874.7519584,dave,1.43,52.12
1769577874.7519584,orchestrator,0.00,17.54
1769577877.8274086,alice,0.18,53.8
1769577877.8274086,bob,0.78,52.82
1769577877.8274086,carol,0.57,53.6
1769577877.8274086,dave,1.33,52.38
1769577877.8274086,orchestrator,0.00,17.54
1769577880.9020681,alice,0.71,53.89
1769577880.9020681,bob,2.67,52.81
1769577880.9020681,carol,0.81,53.62
1769577880.9020681,dave,1.77,52.38
1769577880.9020681,orchestrator,0.00,17.54
1769577883.9775653,alice,0.34,53.75
1769577883.9775653,bob,0.94,52.52
1769577883.9775653,carol,0.87,54.07
1769577883.9775653,dave,1.05,51.77
1769577883.9775653,orchestrator,1.35,17.54
1769577887.0508416,alice,0.29,53.7
1769577887.0508416,bob,0.79,52.51
1769577887.0508416,carol,0.15,53.54
1769577887.0508416,dave,0.89,52.03
1769577887.0508416,orchestrator,0.02,17.52
1769577890.1394808,alice,0.39,53.8
1769577890.1394808,bob,1.21,52.29
1769577890.1394808,carol,1.71,54
1769577890.1394808,dave,2.73,52.32
1769577890.1394808,orchestrator,0.00,17.52
1769577893.2156534,alice,0.33,53.98
1769577893.2156534,bob,0.99,52.62
1769577893.2156534,carol,0.37,53.81
1769577893.2156534,dave,1.43,52.29
1769577893.2156534,orchestrator,0.00,17.52
1769577897.4401968,alice,0.30,53.71
1769577897.4401968,bob,0.69,52.27
1769577897.4401968,carol,0.86,53.66
1769577897.4401968,dave,1.65,52.11
1769577897.4401968,orchestrator,0.00,17.52
1769577900.5139813,alice,0.80,54.21
1769577900.5139813,bob,1.37,52.53
1769577900.5139813,carol,0.11,53.64
1769577900.5139813,dave,0.48,51.79
1769577900.5139813,orchestrator,0.22,17.56
1769577903.5911233,alice,0.16,53.77
1769577903.5911233,bob,0.70,52.54
1769577903.5911233,carol,0.60,53.66
1769577903.5911233,dave,1.30,52.23
1769577903.5911233,orchestrator,1.93,17.78
1769577906.6661417,alice,0.41,53.78
1769577906.6661417,bob,0.99,52.78
1769577906.6661417,carol,0.73,54.09
1769577906.6661417,dave,1.71,52.31
1769577906.6661417,orchestrator,0.02,17.53
1769577909.7399688,alice,0.59,53.8
1769577909.7399688,bob,1.28,53.03
1769577909.7399688,carol,0.56,53.93
1769577909.7399688,dave,1.12,52.06
1769577909.7399688,orchestrator,0.00,17.53
1769577912.8203928,alice,0.25,53.76
1769577912.8203928,bob,1.00,52.81
1769577912.8203928,carol,0.21,54
1769577912.8203928,dave,0.87,52.1
1769577912.8203928,orchestrator,0.00,17.53
1769577915.8953786,alice,0.43,53.79
1769577915.8953786,bob,0.83,52.55
1769577915.8953786,carol,0.93,53.86
1769577915.8953786,dave,1.44,52.31
1769577915.8953786,orchestrator,1.49,17.61
1769577918.972009,alice,1.81,54.02
1769577918.972009,bob,1.33,52.91
1769577918.972009,carol,0.33,53.96
1769577918.972009,dave,1.12,51.82
1769577918.972009,orchestrator,0.00,17.54
1769577922.0396001,alice,0.17,53.8
1769577922.0396001,bob,0.88,52.31
1769577922.0396001,carol,1.92,54.32
1769577922.0396001,dave,1.63,52.11
1769577922.0396001,orchestrator,0.42,17.55
1769577925.1148734,alice,0.29,53.86
1769577925.1148734,bob,0.73,52.78
1769577925.1148734,carol,0.27,53.78
1769577925.1148734,dave,1.00,52.15
1769577925.1148734,orchestrator,0.00,17.54
1769577928.1921449,alice,0.14,54.11
1769577928.1921449,bob,0.83,52.32
1769577928.1921449,carol,0.32,53.82
1769577928.1921449,dave,0.83,51.82
1769577928.1921449,orchestrator,0.00,17.54
1769577932.4188223,alice,0.23,53.98
1769577932.4188223,bob,0.99,52.61
1769577932.4188223,carol,0.64,53.63
1769577932.4188223,dave,0.98,51.84
1769577932.4188223,orchestrator,0.00,17.54
1769577935.493193,alice,2.22,54.24
1769577935.493193,bob,2.07,52.79
1769577935.493193,carol,0.86,53.67
1769577935.493193,dave,1.46,51.85
1769577935.493193,orchestrator,1.14,17.62
1769577938.5698512,alice,0.75,54.18
1769577938.5698512,bob,1.00,52.77
1769577938.5698512,carol,1.02,54
1769577938.5698512,dave,1.04,52.11
1769577938.5698512,orchestrator,0.49,17.55
1769577941.6442425,alice,0.17,53.95
1769577941.6442425,bob,0.81,52.57
1769577941.6442425,carol,1.61,54.65
1769577941.6442425,dave,0.86,51.86
1769577941.6442425,orchestrator,0.00,17.54
1769577944.7204096,alice,1.56,54.27
1769577944.7204096,bob,2.15,52.35
1769577944.7204096,carol,0.63,54.29
1769577944.7204096,dave,1.46,52.18
1769577944.7204096,orchestrator,0.00,17.54
1769577947.7935593,alice,0.79,54.04
1769577947.7935593,bob,1.32,52.81
1769577947.7935593,carol,0.18,53.76
1769577947.7935593,dave,0.86,51.89
1769577947.7935593,orchestrator,0.00,17.54
1769577950.8674855,alice,0.87,54.1
1769577950.8674855,bob,2.51,52.67
1769577950.8674855,carol,0.84,54.16
1769577950.8674855,dave,1.72,52.13
1769577950.8674855,orchestrator,0.00,17.54
1769577953.9433775,alice,1.44,54.4
1769577953.9433775,bob,2.29,52.63
1769577953.9433775,carol,0.25,53.81
1769577953.9433775,dave,0.89,51.89
1769577953.9433775,orchestrator,1.94,17.58
1769577957.0218565,alice,1.26,54.39
1769577957.0218565,bob,1.15,52.39
1769577957.0218565,carol,2.72,54.63
1769577957.0218565,dave,2.83,52.14
1769577957.0218565,orchestrator,1.87,17.54
1769577960.1057193,alice,0.91,54.32
1769577960.1057193,bob,1.44,52.65
1769577960.1057193,carol,0.28,54
1769577960.1057193,dave,0.91,51.88
1769577960.1057193,orchestrator,0.02,17.54
1769577964.3302207,alice,0.25,54
1769577964.3302207,bob,0.71,52.45
1769577964.3302207,carol,0.97,54.26
1769577964.3302207,dave,1.83,52.15
1769577964.3302207,orchestrator,0.00,17.54
1769577967.4049866,alice,0.77,54.14
1769577967.4049866,bob,1.39,52.69
1769577967.4049866,carol,0.39,54.5
1769577967.4049866,dave,1.31,51.93
1769577967.4049866,orchestrator,0.00,17.54
1769577970.4814458,alice,0.61,54.71
1769577970.4814458,bob,1.27,52.43
1769577970.4814458,carol,0.23,53.89
1769577970.4814458,dave,1.04,52.31
1769577970.4814458,orchestrator,0.00,17.54
1769577973.5567465,alice,0.16,53.97
1769577973.5567465,bob,0.92,52.48
1769577973.5567465,carol,1.54,54.79
1769577973.5567465,dave,2.15,52.63
1769577973.5567465,orchestrator,2.11,17.8
1769577976.6310773,alice,1.26,53.98
1769577976.6310773,bob,1.88,52.52
1769577976.6310773,carol,0.82,54.52
1769577976.6310773,dave,0.87,51.96
1769577976.6310773,orchestrator,1.40,17.56
1769577979.7081404,alice,0.22,53.98
1769577979.7081404,bob,1.00,52.68
1769577979.7081404,carol,0.67,54.8
1769577979.7081404,dave,1.29,52.44
1769577979.7081404,orchestrator,0.44,17.54
1769577982.7846437,alice,1.04,54.11
1769577982.7846437,bob,1.88,52.98
1769577982.7846437,carol,0.82,54.3
1769577982.7846437,dave,1.34,52.22
1769577982.7846437,orchestrator,0.00,17.54
1769577985.8568242,alice,0.28,54.05
1769577985.8568242,bob,1.30,52.62
1769577985.8568242,carol,1.12,54.21
1769577985.8568242,dave,1.83,52.71
1769577985.8568242,orchestrator,0.00,17.54
1769577988.9336677,alice,1.03,54.42
1769577988.9336677,bob,1.26,52.69
1769577988.9336677,carol,0.18,53.96
1769577988.9336677,dave,0.79,52.2
1769577988.9336677,orchestrator,0.36,17.62
1769577992.00916,alice,0.15,54.16
1769577992.00916,bob,0.97,52.46
1769577992.00916,carol,0.79,54.49
1769577992.00916,dave,1.41,52.47
1769577992.00916,orchestrator,0.07,17.54
1769577995.0907748,alice,0.33,54.21
1769577995.0907748,bob,1.38,52.56
1769577995.0907748,carol,0.22,54.09
1769577995.0907748,dave,0.59,51.99
1769577995.0907748,orchestrator,1.74,17.54
1769577999.3167427,alice,0.53,54.09
1769577999.3167427,bob,1.08,52.88
1769577999.3167427,carol,0.92,54.07
1769577999.3167427,dave,1.41,52.47
1769577999.3167427,orchestrator,0.02,17.54
1769578002.3955195,alice,0.82,54.17
1769578002.3955195,bob,1.19,52.74
1769578002.3955195,carol,0.10,54.11
1769578002.3955195,dave,0.53,51.98
1769578002.3955195,orchestrator,0.00,17.54
1769578005.4740834,alice,0.19,54.3
1769578005.4740834,bob,0.70,52.5
1769578005.4740834,carol,0.79,54.98
1769578005.4740834,dave,1.55,52.23
1769578005.4740834,orchestrator,0.00,17.54
1769578008.551695,alice,1.09,54.4
1769578008.551695,bob,1.80,53.02
1769578008.551695,carol,0.75,54.25
1769578008.551695,dave,1.67,52.26
1769578008.551695,orchestrator,0.00,17.54
1769578011.629589,alice,1.74,54.23
1769578011.629589,bob,1.31,52.5
1769578011.629589,carol,0.18,54.05
1769578011.629589,dave,0.82,52.01
1769578011.629589,orchestrator,0.00,17.54
1769578014.6989915,alice,0.24,54.14
1769578014.6989915,bob,1.12,52.54
1769578014.6989915,carol,0.94,55.73
1769578014.6989915,dave,1.05,52.04
1769578014.6989915,orchestrator,0.00,17.54
1769578017.774443,alice,0.23,54.49
1769578017.774443,bob,1.53,53.52
1769578017.774443,carol,0.67,54.04
1769578017.774443,dave,1.41,52
1769578017.774443,orchestrator,0.00,17.54
1769578020.849795,alice,0.33,54.18
1769578020.849795,bob,0.93,52.5
1769578020.849795,carol,0.19,54.23
1769578020.849795,dave,0.99,52.01
1769578020.849795,orchestrator,0.00,17.54
1769578023.9261262,alice,0.17,54.42
1769578023.9261262,bob,0.74,52.82
1769578023.9261262,carol,0.54,54.53
1769578023.9261262,dave,1.29,52.52
1769578023.9261262,orchestrator,0.00,17.54
1769578027.0057719,alice,2.68,54.39
1769578027.0057719,bob,2.70,52.54
1769578027.0057719,carol,0.25,54.05
1769578027.0057719,dave,0.96,52.44
1769578027.0057719,orchestrator,0.68,18.07
1769578031.2314649,alice,1.33,54.69
1769578031.2314649,bob,1.60,52.79
1769578031.2314649,carol,0.27,54.25
1769578031.2314649,dave,0.96,52.02
1769578031.2314649,orchestrator,0.10,17.55
1769578034.306446,alice,0.55,54.4
1769578034.306446,bob,1.11,52.86
1769578034.306446,carol,1.63,54.42
1769578034.306446,dave,1.27,52.03
1769578034.306446,orchestrator,0.42,17.54
1769578037.3833,alice,0.22,54.45
1769578037.3833,bob,0.56,52.53
1769578037.3833,carol,0.16,54.33
1769578037.3833,dave,0.88,52.28
1769578037.3833,orchestrator,0.00,17.54
1769578040.4586964,alice,0.49,54.5
1769578040.4586964,bob,1.21,52.56
1769578040.4586964,carol,0.11,54.33
1769578040.4586964,dave,1.07,52.54
1769578040.4586964,orchestrator,0.00,17.54
1769578043.5362194,alice,0.21,54.38
1769578043.5362194,bob,0.78,52.8
1769578043.5362194,carol,0.64,54.9
1769578043.5362194,dave,1.29,52.3
1769578043.5362194,orchestrator,0.00,17.54
1769578046.6114206,alice,2.25,54.57
1769578046.6114206,bob,1.13,52.64
1769578046.6114206,carol,0.57,54.56
1769578046.6114206,dave,1.18,52.05
1769578046.6114206,orchestrator,1.94,17.55
1769578049.6923783,alice,1.27,54.73
1769578049.6923783,bob,1.41,53.05
1769578049.6923783,carol,2.20,54.46
1769578049.6923783,dave,2.40,52.08
1769578049.6923783,orchestrator,0.45,17.54
1769578052.7704973,alice,0.63,54.46
1769578052.7704973,bob,1.07,52.63
1769578052.7704973,carol,0.87,54.48
1769578052.7704973,dave,1.71,52.38
1769578052.7704973,orchestrator,0.42,17.54
1769578055.8445458,alice,0.33,54.53
1769578055.8445458,bob,1.95,52.83
1769578055.8445458,carol,0.24,54.16
1769578055.8445458,dave,0.81,52.06
1769578055.8445458,orchestrator,0.00,17.54
1769578058.9188588,alice,0.55,54.75
1769578058.9188588,bob,1.49,52.87
1769578058.9188588,carol,0.14,54.41
1769578058.9188588,dave,0.61,52.07
1769578058.9188588,orchestrator,0.00,17.54
1769578061.9948237,alice,0.76,54.65
1769578061.9948237,bob,1.52,53.52
1769578061.9948237,carol,0.19,54.16
1769578061.9948237,dave,0.95,52.07
1769578061.9948237,orchestrator,0.00,17.54
1769578066.223604,alice,0.77,54.97
1769578066.223604,bob,1.39,52.85
1769578066.223604,carol,0.17,54.34
1769578066.223604,dave,0.83,52.33
1769578066.223604,orchestrator,2.43,17.54
1769578069.2986608,alice,0.22,54.4
1769578069.2986608,bob,0.92,52.62
1769578069.2986608,carol,0.90,54.44
1769578069.2986608,dave,2.56,52.34
1769578069.2986608,orchestrator,0.51,17.55
1769578072.3736212,alice,0.64,54.79
1769578072.3736212,bob,1.10,52.86
1769578072.3736212,carol,2.27,55.49
1769578072.3736212,dave,1.29,52.58
1769578072.3736212,orchestrator,0.02,17.54
1769578075.4480643,alice,0.23,54.59
1769578075.4480643,bob,0.98,52.61
1769578075.4480643,carol,0.74,54.33
1769578075.4480643,dave,1.62,52.38
1769578075.4480643,orchestrator,0.00,17.54
1769578078.523677,alice,0.21,54.48
1769578078.523677,bob,0.93,53.14
1769578078.523677,carol,0.37,54.24
1769578078.523677,dave,1.11,52.35
1769578078.523677,orchestrator,0.00,17.54
1769578081.5998678,alice,0.44,54.45
1769578081.5998678,bob,0.91,52.87
1769578081.5998678,carol,0.43,54.53
1769578081.5998678,dave,2.14,52.36
1769578081.5998678,orchestrator,0.00,17.54
1769578084.6743133,alice,0.07,54.59
1769578084.6743133,bob,2.18,52.63
1769578084.6743133,carol,1.14,54.79
1769578084.6743133,dave,1.78,52.46
1769578084.6743133,orchestrator,0.00,17.54
1769578087.7511408,alice,0.43,55.11
1769578087.7511408,bob,1.06,52.88
1769578087.7511408,carol,0.26,54.44
1769578087.7511408,dave,0.86,52.14
1769578087.7511408,orchestrator,1.85,17.54
1769578090.8249435,alice,1.13,54.53
1769578090.8249435,bob,1.55,53.25
1769578090.8249435,carol,0.14,54.5
1769578090.8249435,dave,0.76,52.21
1769578090.8249435,orchestrator,0.00,17.54
1769578093.9016418,alice,0.59,54.74
1769578093.9016418,bob,1.36,52.92
1769578093.9016418,carol,0.70,54.4
1769578093.9016418,dave,0.87,52.15
1769578093.9016418,orchestrator,0.00,17.54
1769578098.1261327,alice,0.23,54.55
1769578098.1261327,bob,1.06,52.68
1769578098.1261327,carol,0.28,54.57
1769578098.1261327,dave,1.12,52.43
1769578098.1261327,orchestrator,0.00,17.54
1769578101.2020884,alice,0.41,55.02
1769578101.2020884,bob,1.17,52.94
1769578101.2020884,carol,0.15,54.4
1769578101.2020884,dave,0.77,52.14
1769578101.2020884,orchestrator,1.31,17.86
1769578104.2798004,alice,2.29,55.07
1769578104.2798004,bob,1.71,52.66
1769578104.2798004,carol,1.19,54.66
1769578104.2798004,dave,2.04,52.19
1769578104.2798004,orchestrator,0.00,17.54
1769578107.3552594,alice,0.80,54.62
1769578107.3552594,bob,1.18,52.67
1769578107.3552594,carol,0.43,54.8
1769578107.3552594,dave,0.94,52.41
1769578107.3552594,orchestrator,0.00,17.54
1769578110.4300575,alice,0.73,54.97
1769578110.4300575,bob,1.45,53.01
1769578110.4300575,carol,0.23,54.64
1769578110.4300575,dave,0.95,52.18
1769578110.4300575,orchestrator,0.00,17.54
1769578113.5036666,alice,0.55,54.79
1769578113.5036666,bob,1.22,52.71
1769578113.5036666,carol,0.31,54.51
1769578113.5036666,dave,1.16,52.3
1769578113.5036666,orchestrator,0.00,17.54
1769578116.5792968,alice,0.30,54.66
1769578116.5792968,bob,0.82,53.14
1769578116.5792968,carol,0.19,54.7
1769578116.5792968,dave,0.68,52.17
1769578116.5792968,orchestrator,0.00,17.54
1769578119.6534147,alice,1.53,55.12
1769578119.6534147,bob,0.78,52.93
1769578119.6534147,carol,0.21,54.5
1769578119.6534147,dave,0.88,52.48
1769578119.6534147,orchestrator,0.12,17.79
1769578122.7287211,alice,2.48,54.99
1769578122.7287211,bob,1.98,52.95
1769578122.7287211,carol,0.43,54.73
1769578122.7287211,dave,1.00,52.68
1769578122.7287211,orchestrator,0.00,17.55
1769578125.804011,alice,1.21,54.88
1769578125.804011,bob,1.54,52.72
1769578125.804011,carol,2.23,55.12
1769578125.804011,dave,1.60,52.43
1769578125.804011,orchestrator,0.00,17.54
1769578128.878701,alice,0.57,54.69
1769578128.878701,bob,1.26,52.98
1769578128.878701,carol,0.81,54.59
1769578128.878701,dave,1.36,52.43
1769578128.878701,orchestrator,0.00,17.54
1769578133.1774316,alice,0.49,54.77
1769578133.1774316,bob,1.05,52.98
1769578133.1774316,carol,0.26,54.72
1769578133.1774316,dave,0.98,52.3
1769578133.1774316,orchestrator,0.00,17.54
1769578136.2520633,alice,0.88,54.89
1769578136.2520633,bob,0.83,52.73
1769578136.2520633,carol,0.28,54.72
1769578136.2520633,dave,1.05,52.45
1769578136.2520633,orchestrator,0.00,17.54
1769578139.3307583,alice,2.12,55.88
1769578139.3307583,bob,2.00,52.73
1769578139.3307583,carol,0.14,54.65
1769578139.3307583,dave,0.72,52.2
1769578139.3307583,orchestrator,1.31,17.86
1769578142.409051,alice,0.15,54.81
1769578142.409051,bob,0.62,53.09
1769578142.409051,carol,0.19,54.68
1769578142.409051,dave,1.67,52.96
1769578142.409051,orchestrator,1.47,17.56
1769578145.4844306,alice,0.36,54.91
1769578145.4844306,bob,0.82,52.93
1769578145.4844306,carol,0.21,54.68
1769578145.4844306,dave,1.78,52.22
1769578145.4844306,orchestrator,0.44,17.55
1769578148.560831,alice,0.20,54.95
1769578148.560831,bob,0.96,52.73
1769578148.560831,carol,0.48,54.81
1769578148.560831,dave,1.05,52.71
1769578148.560831,orchestrator,0.00,17.55
1769578151.6376038,alice,0.25,54.75
1769578151.6376038,bob,0.63,53.03
1769578151.6376038,carol,0.62,54.9
1769578151.6376038,dave,1.49,52.23
1769578151.6376038,orchestrator,0.00,17.55
1769578154.7130058,alice,1.21,54.8
1769578154.7130058,bob,0.91,53
1769578154.7130058,carol,0.94,54.84
1769578154.7130058,dave,1.65,52.5
1769578154.7130058,orchestrator,0.00,17.55
1769578157.7908068,alice,1.09,54.94
1769578157.7908068,bob,1.01,53.14
1769578157.7908068,carol,0.20,54.72
1769578157.7908068,dave,0.98,52.24
1769578157.7908068,orchestrator,2.15,17.56
1769578160.8673694,alice,1.08,54.9
1769578160.8673694,bob,1.74,53.02
1769578160.8673694,carol,3.57,54.73
1769578160.8673694,dave,3.56,52.47
1769578160.8673694,orchestrator,0.42,17.55
1769578165.089667,alice,0.89,54.91
1769578165.089667,bob,1.44,53.35
1769578165.089667,carol,1.79,55.2
1769578165.089667,dave,1.21,52.5
1769578165.089667,orchestrator,0.02,17.55
1769578168.1649337,alice,0.14,55.2
1769578168.1649337,bob,0.71,52.77
1769578168.1649337,carol,0.77,55.17
1769578168.1649337,dave,1.47,52.98
1769578168.1649337,orchestrator,0.00,17.54
1769578171.2410505,alice,0.59,54.95
1769578171.2410505,bob,1.13,53.22
1769578171.2410505,carol,0.53,54.77
1769578171.2410505,dave,1.23,52.78
1769578171.2410505,orchestrator,0.00,17.54
1769578174.3163342,alice,0.31,55.19
1769578174.3163342,bob,0.86,53.09
1769578174.3163342,carol,0.23,54.83
1769578174.3163342,dave,1.25,52.62
1769578174.3163342,orchestrator,0.00,17.54
1769578177.391413,alice,0.12,55.15
1769578177.391413,bob,0.64,53.03
